artist_name,expert_selection_system_ranking,peer_selection_system_ranking,market_selection_system_ranking,date_of_birth,date_of_death,age,active_years,gender,dominant_style,number_of_paintings,number_of_styles,career_stage,style_stage,visual_originality_max,visual_originality_mean,visual_originality_95th_percentile,visual_originality_dominant_style_max,visual_originality_dominant_style_mean,visual_originality_dominant_style_95th_percentile
laszlo-mednyanszky,0.08139534883720922,0.0625,0.1995163240628779,1852,1919,0.5176470588235295,0.4634146341463415,0,impressionism,0.01914893617021277,0.2857142857142857,0.7058823529411765,0.8351658858399464,0.1933992147494743,0.200062803284365,0.1999852327257741,0.2152418237953025,0.2152418237953025,0.2152418237953025
leon-bonnat,0.5878552971576227,0.046875,0.5175332527206771,1833,1922,0.7764705882352941,0.8170731707317073,0,realism,0.001595744680851064,0.1428571428571428,0.1818181818181818,0.2003450506793185,0.2471693967261298,0.25568564204974,0.2555865047900802,0.2343379829921902,0.2343379829921902,0.2343379829921902
mary-cassatt,0.8501291989664083,0.6484375,0.9455864570737604,1844,1926,0.6941176470588235,0.573170731707317,1,impressionism,0.1515957446808511,0.1428571428571428,0.2857142857142857,0.3318672913280428,0.2866909096778477,0.2965688725292551,0.2964538835721622,0.2247995501742003,0.2247995501742003,0.2247995501742003
max-slevogt,0.5297157622739018,0.09375,0.532043530834341,1868,1932,0.4823529411764706,0.451219512195122,0,impressionism,0.012234042553191491,0.1428571428571428,0.3636363636363636,0.7259776269241801,0.2280399661189674,0.2358971050721717,0.2358056404425153,0.2676585879346466,0.2676585879346466,0.2676585879346466
nicolae-grigorescu,0.4857881136950905,0.09375,0.7182587666263602,1838,1907,0.5411764705882353,0.3780487804878049,0,impressionism,0.01914893617021277,0.1428571428571428,0.3,0.179367052299455,0.3358174899642665,0.3473881138617854,0.3472534207074474,0.2607309490600865,0.2607309490600865,0.2607309490600865
pierre-auguste-renoir,0.8113695090439277,0.9453125,0.7629987908101572,1841,1919,0.6470588235294118,0.7439024390243902,0,impressionism,0.7393617021276596,0.1428571428571428,0.002597402597402597,0.002677120183573955,0.3832105836774567,0.3590432460380331,0.3925247985796713,0.5001178604334173,0.5001178604334173,0.5001178604334173
robert-julian-onderdonk,0.0,0.109375,0.26844014510278114,1882,1922,0.2,0.2560975609756098,0,impressionism,0.0627659574468085,0.0,0.647887323943662,0.8910029639544891,0.1849355596404854,0.1913075321250183,0.1912333562568112,0.1722615760248923,0.1722615760248923,0.1722615760248923
rudolf-schweitzer-cumpana,0.009043927648578752,0.15625,0.03627569528415964,1886,1975,0.7764705882352941,0.6585365853658537,0,impressionism,0.02712765957446809,0.0,0.6078431372549019,0.9700736208050484,0.2481248227720452,0.2119161879734556,0.2500052489637066,0.2453341515232312,0.20008889776154493,0.2335012587708662
walter-sickert,0.7816537467700257,0.1875,0.7146311970979444,1860,1942,0.6941176470588235,0.5853658536585366,0,impressionism,0.02712765957446809,0.1428571428571428,0.0196078431372549,0.4183000286834305,0.3206966668121783,0.3317463012944875,0.3316176729563886,0.2408628687827952,0.2408628687827952,0.2408628687827952
wilhelm-leibl,0.5594315245478036,0.140625,0.467956469165659,1844,1900,0.3882352941176471,0.451219512195122,0,realism,0.00851063829787234,0.1428571428571428,0.6153846153846154,0.3711451369419884,0.2648371667151504,0.2739621567520648,0.2738559331203694,0.2372002184817129,0.2372002184817129,0.2372002184817129
willard-metcalf,0.4728682170542635,0.265625,0.2793228536880289,1858,1925,0.5176470588235295,0.5853658536585366,0,impressionism,0.059574468085106386,0.0,0.02752293577981652,0.179367052299455,0.3241619891937261,0.3353310216917991,0.3352010034463359,0.2821452831932987,0.2821452831932987,0.2821452831932987
william-merritt-chase,0.9379844961240308,0.8125,0.6892382103990327,1849,1916,0.5176470588235295,0.573170731707317,0,impressionism,0.1941489361702128,0.1428571428571428,0.03821656050955414,0.158045702265991,0.1982748406186481,0.1856578928644275,0.2024384286125666,0.2714593301114874,0.2131392722665335,0.2656273243269919
el-greco,0.8501291989664083,0.5703125,0.9443772672309552,1541,1614,0.5882352941176471,0.6585365853658537,0,mannerism_late_renaissance,0.08138297872340426,0.0,0.4746835443037974,0.9040274207369324,0.3660130982693014,0.3504904253452046,0.3756650323217625,0.2631120067134445,0.2485334883963969,0.2616541548817399
hans-von-aachen,0.3178294573643411,0.3203125,0.4558645707376058,1552,1615,0.4705882352941176,0.5,0,mannerism_late_renaissance,0.01648936170212766,0.0,0.8780487804878049,0.9794344473007712,0.3165943325939131,0.3275026207563908,0.3273756378249563,0.2605927678622868,0.2605927678622868,0.2605927678622868
jacopo-pontormo,0.4599483204134367,0.4921875,0.6771463119709795,1494,1557,0.4705882352941176,0.451219512195122,0,mannerism_late_renaissance,0.05,0.0,0.3092783505154639,0.04627249357326478,0.2602034696143704,0.2691688051722585,0.2690644400717517,0.4533590223523941,0.3552624750512374,0.4400097539669034
maerten-van-heemskerck,0.20025839793281647,0.3828125,0.5151148730350665,1498,1574,0.6235294117647059,0.5487804878048781,0,mannerism_late_renaissance,0.029255319148936167,0.0,0.3225806451612903,0.2133676092544987,0.329849791398341,0.31467338971714803,0.3384293863977547,0.3658796055002726,0.3658796055002726,0.3658796055002726
paolo-veronese,0.8397932816537468,0.8046875,0.8367593712212817,1528,1588,0.4352941176470588,0.5121951219512195,0,mannerism_late_renaissance,0.0925531914893617,0.0,0.05882352941176471,0.3701799485861182,0.5626201160744517,0.2771848570086853,0.5149675883366451,0.2711361629662778,0.2450542162459822,0.2708807465893496
tintoretto,0.7248062015503876,0.71875,0.864570737605804,1518,1594,0.6235294117647059,0.6341463414634146,0,mannerism_late_renaissance,0.1159574468085106,0.0,0.953125,0.8766066838046273,0.3078487635220575,0.3184557222614876,0.3183322470934067,0.3114796240792572,0.3114796240792572,0.3114796240792572
anne-truitt,0.7441860465116279,0.3046875,0.3119709794437727,1921,2004,0.7058823529411765,0.5243902439024389,1,minimalism,0.0276595744680851,0.1428571428571428,0.01666666666666667,0.1073345259391771,0.07063751440292383,0.07307133675177999,0.07304300472645711,0.1384405890074044,0.1384405890074044,0.1384405890074044
brice-marden,0.8901808785529716,0.2890625,0.7339782345828295,1938,-,0.6,0.6097560975609756,0,minimalism,0.06063829787234042,0.2857142857142857,0.008771929824561403,0.1341681574239714,0.2745119330126937,0.2839702680523867,0.2838601639652981,0.1933172821625223,0.1933172821625223,0.1933172821625223
conrad-marca-relli,0.479328165374677,0.140625,0.2019347037484885,1913,2000,0.7529411764705882,0.4268292682926829,0,abstract_expressionism,0.024468085106382983,0.5714285714285714,0.7551020408163265,0.661598440545809,0.29963308998613,0.3099569769041397,0.3098367969634267,0.2441867205814508,0.2441867205814508,0.2441867205814508
dan-flavin,0.9276485788113696,0.0859375,0.7412333736396615,1933,1996,0.4705882352941176,0.3902439024390244,0,minimalism,0.006914893617021276,0.1428571428571428,0.5,0.3282647584973166,0.3207357349150352,0.3317867154925836,0.3316580714846457,0.2551100916488804,0.2551100916488804,0.2551100916488804
jo-baer,0.5284237726098191,0.078125,0.2781136638452237,1929,-,0.7058823529411765,0.5365853658536586,1,minimalism,0.003723404255319149,0.1428571428571428,0.375,0.2093023255813954,0.1583912598967942,0.1399767570926443,0.1613988534745949,0.161488533952871,0.161488533952871,0.161488533952871
joan-hernandez-pijuan,0.0,0.0390625,0.18621523579201926,1931,2005,0.6,0.4268292682926829,0,minimalism,0.011702127659574471,0.0,0.7,0.8488372093023255,0.2359254866730082,0.2440543219949057,0.2439596945590562,0.2449889218338351,0.2410649599011026,0.2445965256405619
richard-serra,0.9483204134366924,0.046875,0.8174123337363965,1939,-,0.5882352941176471,0.475609756097561,0,minimalism,0.002659574468085106,0.0,0.9285714285714286,0.8649373881932021,0.1061260252625725,0.1097826076644673,0.1097400415399289,0.1937302179591789,0.1937302179591789,0.1937302179591789
robert-ryman,0.8410852713178295,0.0859375,0.747279322853688,1930,-,0.6941176470588235,0.5853658536585366,0,minimalism,0.01595744680851064,0.0,0.04166666666666666,0.02862254025044723,0.2227274378037635,0.2304015330831952,0.2303121992573763,0.310377836700551,0.310377836700551,0.310377836700551
rodolfo-arico,0.12661498708010333,0.0625,0.1801692865779927,1930,2002,0.5764705882352941,0.3780487804878049,0,minimalism,0.009574468085106385,0.2857142857142857,0.7368421052631579,0.7432915921288015,0.1427700715588247,0.1476892280983033,0.1476319644004376,0.1982218661250178,0.1982218661250178,0.1982218661250178
maria-primachenko,0.0,0.0859375,0.4062877871825876,1908,1997,0.7764705882352941,0.6219512195121951,1,naive_art_primitivism,0.05425531914893617,0.0,1.0,0.9771241830065359,0.4780855455723002,0.4945580290014564,0.4943662735030057,0.3628050515187203,0.3628050515187203,0.3628050515187203
albrecht-altdorfer,0.5322997416020672,0.4453125,0.5949214026602176,1480,1538,0.4117647058823529,0.3780487804878049,0,northern_renaissance,0.03829787234042553,0.0,0.8552631578947368,0.8566308243727598,0.5763084421217978,0.4243074799470632,0.5428121222061929,0.3749367711600566,0.2928387393265742,0.3425177605713752
albrecht-durer,0.8320413436692506,0.9609375,0.9625151148730352,1471,1528,0.4,0.573170731707317,0,northern_renaissance,0.4351063829787234,0.0,1.0,0.8440860215053764,0.4346984914576583,0.2884991248333864,0.4333902712340116,0.3554029339610886,0.2465229162395957,0.3359485531839065
hans-baldung,0.4780361757105943,0.4140625,0.6989117291414753,1484,1545,0.4470588235294118,0.5121951219512195,0,northern_renaissance,0.04680851063829787,0.0,0.1521739130434783,0.4982078853046595,0.5168506413588511,0.3148134638098447,0.5097036790712086,0.2793917526279662,0.2793917526279662,0.2793917526279662
hans-holbein-the-younger,0.5129198966408268,0.671875,0.7412333736396615,1497,1543,0.2705882352941176,0.3414634146341464,0,northern_renaissance,0.07446808510638298,0.0,0.1714285714285714,0.7428315412186379,0.3591472001743208,0.2872898295678241,0.3629576847417585,0.3328618915996641,0.2598007046615834,0.325555772905856
hans-memling,0.7984496124031009,0.7734375,0.8162031438935913,1430,1494,0.4823529411764706,0.3780487804878049,0,northern_renaissance,0.07819148936170213,0.0,0.1699346405228758,0.1729390681003584,0.4470619869560225,0.3450249268322764,0.4503994551471358,0.33646809037068204,0.2627447144798621,0.3289945866376906
jean-fouquet,0.6317829457364341,0.4296875,0.6021765417170496,1420,1481,0.4470588235294118,0.475609756097561,0,northern_renaissance,0.05265957446808511,0.0,0.9215686274509804,0.1778673835125448,0.5482628634021384,0.5671533130629882,0.5669334101196188,0.3518187084122159,0.3518187084122159,0.3518187084122159
lucas-cranach-the-elder,0.4689922480620154,0.7578125,0.9334945586457074,1472,1553,0.6823529411764706,0.6341463414634146,0,northern_renaissance,0.1127659574468085,0.0,0.9759615384615384,0.9534050179211468,0.466599156495815,0.4826758752852,0.4824887268665557,0.3094276288258305,0.3094276288258305,0.3094276288258305
martin-schongauer,0.5956072351421189,0.3046875,0.5864570737605804,1448,1491,0.2352941176470588,0.2682926829268293,0,northern_renaissance,0.0276595744680851,0.0,0.2045454545454546,0.1778673835125448,0.7897928803609965,0.4789208650156296,0.7828931597572318,0.5695423451233961,0.3590219504450247,0.5484903056555591
pieter-bruegel-the-elder,0.5671834625322997,0.390625,0.9661426844014508,1525,1569,0.2470588235294118,0.1829268292682927,0,northern_renaissance,0.041489361702127664,0.0,0.8714285714285714,0.9865591397849462,0.3924385429395135,0.3368094129031338,0.3954908376612074,0.2733124945011119,0.2522535727699971,0.2718511412453904
rogier-van-der-weyden,0.6589147286821705,0.5859375,0.7194679564691657,1399,1464,0.4941176470588236,0.4146341463414634,0,northern_renaissance,0.04202127659574468,0.0,0.1060606060606061,0.04973118279569892,0.4087899196224224,0.4228748155983625,0.4227108539067264,0.3239613968002166,0.3239613968002166,0.3239613968002166
aldo-mondino,0.4198966408268734,0.03125,0.2430471584038693,1938,2005,0.5176470588235295,0.5121951219512195,0,pop_art,0.007978723404255319,0.0,0.8333333333333334,0.9301310043668122,0.4730294360730283,0.4893277107633634,0.4891379832216377,0.3669692450813701,0.3669692450813701,0.3669692450813701
burhan-dogancay,0.21963824289405687,0.046875,0.4413542926239421,1929,2013,0.7176470588235294,0.7195121951219512,0,pop_art,0.02180851063829787,0.4285714285714285,0.4117647058823529,0.6558951965065503,0.34313368004287603,0.3549563839728297,0.3548187563652577,0.3007749133687852,0.3007749133687852,0.3007749133687852
peter-phillips,0.6925064599483204,0.0625,0.23095525997581626,1939,-,0.5882352941176471,0.3292682926829268,0,pop_art,0.002659574468085106,0.0,0.8,0.5292576419213973,0.3802293022510197,0.3933301394100096,0.3931776331063701,0.2948062359289872,0.2948062359289872,0.2948062359289872
robert-indiana,0.7674418604651163,0.0546875,0.8307134220072551,1928,-,0.7176470588235294,0.6341463414634146,0,pop_art,0.00904255319148936,0.0,0.03703703703703703,0.0165938864628821,0.3379820095971805,0.3496272122267181,0.3494916509044445,0.3739047442955594,0.3739047442955594,0.3739047442955594
roy-lichtenstein,0.9832041343669252,0.171875,0.9770253929866988,1923,1997,0.6,0.4024390243902439,0,pop_art,0.0425531914893617,0.2857142857142857,0.3928571428571428,0.1641921397379913,0.2718206359553473,0.2811862420962257,0.2810772174624138,0.3907732117838995,0.3376016987265804,0.3816242052013117
milton-avery,0.8514211886304909,0.125,0.7327690447400241,1885,1965,0.6705882352941176,0.4268292682926829,0,expressionism,0.0175531914893617,0.4285714285714285,1.0,0.8538199697428139,0.3391006779508066,0.3507844244060015,0.3506484143966472,0.2803714367762962,0.2803714367762962,0.2803714367762962
miriam-schapiro,0.6873385012919896,0.0078125,0.3978234582829504,1923,-,0.7764705882352941,0.4268292682926829,1,cubism,0.00851063829787234,0.4285714285714285,0.1428571428571428,0.9528089887640452,0.399444756051796,0.4132076635185969,0.4130474500818812,0.3194295537158192,0.3194295537158192,0.3194295537158192
natalia-goncharova,0.7571059431524548,0.1484375,0.8415961305925029,1881,1962,0.6823529411764706,0.4268292682926829,1,expressionism,0.01968085106382979,0.7142857142857143,0.025,0.02042360060514372,0.4348831937091915,0.449867135952034,0.4496927084999811,0.3908904916240489,0.3908904916240489,0.3908904916240489
nzante-spee,0.0,0.0,0.02055622732769036,1953,2005,0.3411764705882353,0.06097560975609756,0,cubism,0.002659574468085106,0.0,0.07142857142857142,0.9901123595505618,0.2773965529827673,0.2869542778808162,0.2868430168004963,0.2853724885433317,0.2853724885433317,0.2853724885433317
olexandr-archipenko,0.0,0.296875,0.7351874244256348,1887,1964,0.6352941176470588,0.6585365853658537,0,cubism,0.01861702127659574,0.0,0.02272727272727273,0.07595505617977527,0.3668705789305907,0.3795111399934542,0.37936399174481705,0.3678386165087676,0.3678386165087676,0.3678386165087676
olga-rozanova,0.6576227390180879,0.09375,0.3724304715840388,1886,1918,0.1058823529411765,0.07317073170731707,1,cubism,0.007978723404255319,0.1428571428571428,0.2727272727272727,0.2714606741573033,0.5139618027673423,0.4291047685907684,0.5212116740063332,0.4198995216358082,0.4198995216358082,0.4198995216358082
oscar-dominguez,0.2919896640826873,0.015625,0.6819830713422007,1906,1958,0.3411764705882353,0.1219512195121951,0,cubism,0.002659574468085106,0.0,0.2142857142857143,0.8233707865168539,0.5307108303751016,0.4593847744726469,0.5398259597263089,0.3510003398703669,0.3036386226719884,0.3462641681505291
ossip-zadkine,0.6408268733850129,0.140625,0.6553808948004838,1890,1967,0.6352941176470588,0.6341463414634146,0,expressionism,0.02234042553191489,0.1428571428571428,0.8653846153846154,0.8273449319213313,0.3919838489161261,0.4054896901103801,0.4053324691715133,0.3340615759355702,0.3340615759355702,0.3340615759355702
otto-dix,0.9108527131782946,0.203125,0.935912938331318,1891,1969,0.6470588235294118,0.6829268292682927,0,expressionism,0.03563829787234043,0.1428571428571428,0.8852459016393442,0.637481089258699,0.502456338185237,0.5197685196165395,0.5195669892283679,0.29700766695741,0.29700766695741,0.29700766695741
otto-gustav-carlsund,0.0,0.1171875,0.07496977025392981,1897,1948,0.3294117647058823,0.3048780487804878,0,naive_art_primitivism,0.004787234042553191,0.2857142857142857,0.375,0.1737472766884532,0.2573582845838,0.2662255890179634,0.2661223650937143,0.3770900576082505,0.327551718578404,0.3721126315211231
patrick-caulfield,0.751937984496124,0.125,0.6977025392986699,1936,2005,0.5411764705882353,0.5243902439024389,0,pop_art,0.02127659574468085,0.1428571428571428,0.08,0.1641921397379913,0.3208349642279244,0.2761208536313486,0.3313134511755241,0.3340615759355702,0.2651009406057553,0.3271655124025888
rafael-zabaleta,0.06330749354005161,0.015625,0.006045949214026569,1907,1960,0.3529411764705883,0.3170731707317073,0,expressionism,0.029255319148936167,0.2857142857142857,0.7941176470588235,0.8144856278366112,0.3454366805098591,0.3573387345422809,0.3572001832234473,0.3430488024370625,0.3430488024370625,0.3430488024370625
raoul-dufy,0.8888888888888888,0.5625,0.9141475211608222,1877,1953,0.6235294117647059,0.6585365853658537,0,post_impressionism,0.0797872340425532,0.5714285714285714,0.6549295774647887,0.8180459555389501,0.4612116100863936,0.3668573691874945,0.463373774409649,0.2840998280997316,0.2840998280997316,0.2840998280997316
roger-de-la-fresnaye,0.5736434108527132,0.140625,0.5465538089480049,1885,1925,0.2,0.1585365853658537,0,cubism,0.00851063829787234,0.1428571428571428,0.2916666666666667,0.09438202247191012,0.3295972243671975,0.3409535284156399,0.3408213301498027,0.4404443950195816,0.2935814744300025,0.4201327861465087
sa-nogueira,0.0736434108527132,0.0234375,0.0193470374848852,1921,2002,0.6823529411764706,0.4268292682926829,0,pop_art,0.003723404255319149,0.4285714285714285,0.4285714285714285,0.2593886462882096,0.2850159335497427,0.2948361849376475,0.2947218677973148,0.2626288637923728,0.2626288637923728,0.2626288637923728
saul-steinberg,0.8010335917312661,0.15625,0.5284159613059252,1914,1999,0.7294117647058823,0.7195121951219512,0,expressionism,0.01861702127659574,0.2857142857142857,0.06818181818181818,0.7532148260211801,0.3465872636517342,0.3585289611369103,0.3583899483302825,0.3267802217776962,0.3267802217776962,0.3267802217776962
umberto-boccioni,0.8307493540051679,0.109375,0.8633615477629988,1882,1916,0.1294117647058824,0.1707317073170732,0,cubism,0.01648936170212766,0.5714285714285714,0.9444444444444444,0.3698876404494382,0.4112183782225224,0.4253869469729671,0.42522201125002296,0.3225237585464445,0.3115252229813107,0.3214239049899312
vasile-dobrian,0.0,0.015625,0.006045949214026569,1912,1999,0.7529411764705882,0.7926829268292683,0,abstract_expressionism,0.01968085106382979,0.4285714285714285,0.75,0.7734892787524367,0.385276240834128,0.3985509707471411,0.3983964401651425,0.2447635623237844,0.2447635623237844,0.2447635623237844
vicente-manansala,0.2093023255813954,0.0,0.7847642079806529,1910,1981,0.5647058823529412,0.3902439024390244,0,cubism,0.006382978723404255,0.0,0.6923076923076923,0.9748314606741572,0.4363707163109147,0.3813821466010807,0.4442312257749894,0.3394836024829741,0.3394836024829741,0.3394836024829741
victor-brauner,0.7493540051679586,0.0078125,0.6771463119709795,1903,1966,0.4705882352941176,0.3780487804878049,0,expressionism,0.001063829787234043,0.4285714285714285,0.3636363636363636,0.4746596066565809,0.526299252863802,0.5444329442122791,0.5442218506611314,0.3175315496614918,0.2513297595584633,0.3109113706511889
vladimir-tatlin,0.7506459948320413,0.0390625,0.6142684401451028,1885,1953,0.5294117647058824,0.4878048780487805,0,cubism,0.001595744680851064,0.2857142857142857,0.1818181818181818,0.1249438202247191,0.4553475428731159,0.4710365862335579,0.4708539507285514,0.3200799074980942,0.3200799074980942,0.3200799074980942
willi-baumeister,0.541343669250646,0.1171875,0.3651753325272068,1889,1955,0.5058823529411764,0.4878048780487805,0,cubism,0.004787234042553191,0.2857142857142857,0.631578947368421,0.6786516853932584,0.3509678434664008,0.36306047425017896,0.3629197044352633,0.2084253908620872,0.2084253908620872,0.2084253908620872
yiannis-tsaroychis,0.0,0.0703125,0.4873035066505441,1910,1989,0.6588235294117647,0.7804878048780488,0,expressionism,0.0398936170212766,0.5714285714285714,0.1111111111111111,0.6223524962178517,0.2894944587490358,0.2994690181531851,0.299352904719616,0.2799063369075548,0.2799063369075548,0.2799063369075548
andrea-del-castagno,0.5968992248062016,0.2578125,0.5719467956469166,1421,1457,0.1529411764705882,0.1951219512195122,0,early_renaissance,0.01595744680851064,0.0,0.4857142857142857,0.2221343873517787,0.4530421579679302,0.3010254865594331,0.4294922684518996,0.3028255687915933,0.2282440090590414,0.2844690675538131
andrea-mantegna,0.8062015503875969,0.625,0.8766626360338573,1431,1506,0.611764705882353,0.7073170731707317,0,early_renaissance,0.07234042553191489,0.1428571428571428,0.4676258992805755,0.6909090909090909,0.6092533076743327,0.3848753184041135,0.6043423050372242,0.4131967956610926,0.3001934268803071,0.3990101197406624
antonello-da-messina,0.7299741602067182,0.3984375,0.6723095525997582,1430,1479,0.3058823529411765,0.2804878048780488,0,early_renaissance,0.01702127659574468,0.0,0.1621621621621622,0.5185770750988142,0.34111314379372903,0.302881835905074,0.3441131748268311,0.2348518526954489,0.2348518526954489,0.2348518526954489
bartolome-bermejo,0.2377260981912145,0.1640625,0.3555018137847642,1440,1501,0.4470588235294118,0.3414634146341464,0,early_renaissance,0.001595744680851064,0.0,0.07692307692307693,0.4379446640316206,0.2775377850916853,0.2871003761556231,0.2869890584284673,0.2600271806971497,0.2600271806971497,0.2600271806971497
benozzo-gozzoli,0.5826873385012921,0.3984375,0.5925030229746071,1421,1497,0.6235294117647059,0.6341463414634146,0,early_renaissance,0.07180851063829788,0.0,0.503448275862069,0.4292490118577075,0.602426661100532,0.3088313086705532,0.5428808471203428,0.4125257191652497,0.2387002481812916,0.3498142235525252
carlo-crivelli,0.627906976744186,0.4140625,0.6251511487303507,1435,1495,0.4352941176470588,0.4024390243902439,0,early_renaissance,0.0425531914893617,0.0,0.8314606741573034,0.8735177865612648,0.265884301922701,0.2750453711038485,0.27493872747632697,0.2522945715869266,0.2522945715869266,0.2522945715869266
domenico-ghirlandaio,0.6498708010335916,0.4609375,0.7956469165659008,1449,1494,0.2588235294117647,0.2926829268292683,0,early_renaissance,0.052127659574468084,0.0,0.2142857142857143,0.7588932806324109,0.2946030258887625,0.3047536014647773,0.30463543903423,0.2256680283811853,0.2256680283811853,0.2256680283811853
domenico-veneziano,0.554263565891473,0.09375,0.4993954050785974,1410,1461,0.3294117647058823,0.2317073170731707,0,early_renaissance,0.003191489361702127,0.0,0.5384615384615384,0.2055335968379447,0.511230703933846,0.368509275817415,0.5259830436566033,0.3917582552547039,0.2805148209829979,0.3826688979312567
filippo-lippi,0.7945736434108527,0.5390625,0.7013301088270859,1406,1469,0.4705882352941176,0.475609756097561,0,early_renaissance,0.04627659574468085,0.0,0.2528735632183908,0.1549407114624506,0.3293281496869598,0.3378417300312595,0.3402598569895892,0.2773576217827876,0.2431044277382453,0.2720899169260356
giovanni-bellini,0.8449612403100775,0.4453125,0.8669891172914148,1430,1516,0.7411764705882353,0.8048780487804879,0,early_renaissance,0.04202127659574468,0.1428571428571428,0.01265822784810127,0.2940711462450593,0.3141253385443701,0.3249485572795362,0.3248225646377874,0.2793588821167894,0.2793588821167894,0.2793588821167894
jacopo-bellini,0.5361757105943152,0.21875,0.4969770253929867,1400,1470,0.5529411764705883,0.4878048780487805,0,early_renaissance,0.015425531914893618,0.0,0.1818181818181818,0.2055335968379447,0.4391454687053492,0.4542762680428998,0.45410013103348,0.3510291015676466,0.3510291015676466,0.3510291015676466
luca-signorelli,0.748062015503876,0.4140625,0.62273276904474,1445,1523,0.6470588235294118,0.5487804878048781,0,high_renaissance,0.04361702127659575,0.1428571428571428,0.2988505747126437,0.054097056483691335,0.4255279421307855,0.4401895482812109,0.4400188731302809,0.3813538452468839,0.3411388738902294,0.3773323481112184
paolo-uccello,0.6679586563307494,0.3984375,0.8331318016928658,1397,1475,0.6470588235294118,0.6097560975609756,0,early_renaissance,0.03191489361702127,0.0,0.625,0.1873517786561265,0.6889559058682492,0.4781324561112245,0.6777542545387606,0.3773590955964679,0.334206389294932,0.3764081106199886
piero-della-francesca,0.7648578811369509,0.359375,0.747279322853688,1412,1492,0.6705882352941176,0.4634146341463415,0,early_renaissance,0.041489361702127664,0.0,0.9285714285714286,0.5992094861660079,0.5375554519445827,0.4287420843670102,0.543132816344706,0.3666117782723241,0.2953522169060722,0.3594858221356989
pietro-perugino,0.624031007751938,0.5390625,0.6783555018137848,1446,1524,0.6470588235294118,0.6463414634146342,0,high_renaissance,0.08882978723404256,0.1428571428571428,0.8988095238095238,0.6364359586316627,0.723414706261058,0.5811590146904659,0.7313382554925448,0.3403036681436065,0.3403036681436065,0.3403036681436065
abraham-manievich,0.0,0.0390625,0.09068923821039898,1881,1941,0.4352941176470588,0.4146341463414634,0,post_impressionism,0.01702127659574468,0.4285714285714285,0.08333333333333333,0.5159723519521764,0.2284179912832274,0.2362881551298043,0.2361965388779028,0.2318874327907466,0.2318874327907466,0.2318874327907466
albert-bloch,0.3397932816537468,0.0390625,0.21886336154776287,1882,1961,0.6588235294117647,0.475609756097561,0,expressionism,0.02180851063829787,0.0,0.36,0.2738275340393344,0.4431861743669958,0.4584561966065354,0.4582784389090705,0.3164727261846225,0.3164727261846225,0.3164727261846225
alexander-calder,0.9819121447028424,0.21875,0.7496977025392987,1898,1976,0.6470588235294118,0.5609756097560976,0,expressionism,0.007446808510638298,0.1428571428571428,0.5714285714285714,0.7532148260211801,0.4314385975981737,0.3418509892465976,0.435689573384524,0.2787053127410299,0.2787053127410299,0.2787053127410299
amadeo-de-souza-cardoso,0.4806201550387597,0.234375,0.4800483675937122,1887,1918,0.09411764705882353,0.1463414634146341,0,cubism,0.02712765957446809,0.2857142857142857,0.2,0.09438202247191012,0.4260090483927236,0.3666938150149183,0.4379007953635691,0.4019540982962268,0.4019540982962268,0.4019540982962268
andre-derain,0.925064599483204,0.421875,0.8923821039903265,1880,1954,0.6,0.6585365853658537,0,expressionism,0.04095744680851063,0.5714285714285714,0.02531645569620253,0.02534039334341906,0.3916036227319866,0.4050963631965164,0.4049392947627026,0.3326607383627895,0.3326607383627895,0.3326607383627895
anita-malfatti,0.3901808785529716,0.0234375,0.5804111245465537,1889,1964,0.611764705882353,0.4878048780487805,1,post_impressionism,0.01276595744680851,0.2857142857142857,0.038461538461538464,0.6007846067625631,0.3278905168691665,0.3391880161467054,0.3390565024247746,0.2918432451769447,0.2918432451769447,0.2918432451769447
arthur-segal,0.4198966408268734,0.15625,0.10761789600967353,1875,1944,0.5411764705882353,0.4268292682926829,0,realism,0.015425531914893618,0.5714285714285714,0.9285714285714286,0.9247358205736468,0.34534588843984,0.3572448142227618,0.3571062993197513,0.1933708753872668,0.1933708753872668,0.1933708753872668
arturo-souto,0.11498708010335912,0.0546875,0.006045949214026569,1902,1964,0.4588235294117647,0.4268292682926829,0,expressionism,0.041489361702127664,0.1428571428571428,0.125,0.5898260211800302,0.4639880132457376,0.34311127660482804,0.4562064970202862,0.3396856489402609,0.2799031659750908,0.3269740863360053
august-macke,0.7338501291989664,0.328125,0.8778718258766626,1887,1914,0.047058823529411764,0.1341463414634146,0,expressionism,0.04414893617021277,0.1428571428571428,0.07142857142857142,0.09984871406959152,0.3913688472782005,0.298483898357343,0.3837171133457335,0.3475115102615394,0.2856313214883375,0.3400097986279241
balthus,0.8372093023255814,0.078125,0.675937122128174,1908,2001,0.8235294117647058,0.8292682926829268,0,expressionism,0.03936170212765958,0.1428571428571428,0.09876543209876544,0.6641452344931922,0.332177186502319,0.3436223833941285,0.3434891503303775,0.2881486175850982,0.2881486175850982,0.2881486175850982
billy-childish,0.3656330749354005,0.0,0.4292623941958888,1959,-,0.3529411764705883,0.1829268292682927,0,expressionism,0.00904255319148936,0.0,0.24,0.9846822995461422,0.3265356057151682,0.2992978270253349,0.3320720141509406,0.2498394659613798,0.2498394659613798,0.2498394659613798
